contract_id,contract_reg_type_id,contract_reg_type_en,contract_start_date,contract_end_date,contract_amount,annual_amount,no_of_prop,line_number,is_free_hold,ejari_bus_property_type_id,ejari_bus_property_type_en,ejari_property_type_id,ejari_property_type_en,ejari_property_sub_type_id,ejari_property_sub_type_en,property_usage_en,project_number,project_name_en,master_project_en,area_id,area_name_en,actual_area,nearest_landmark_en,nearest_metro_en,nearest_mall_en,tenant_type_id,tenant_type_en
CRT1173668196,1,New,13-02-2020,12-02-2021,90000,90000,1,1,1,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,1597.0,THE DUBAI CREEK RESIDENCES,The Lagoons,447,Al Khairan First,151.0,Dubai International Airport,Creek Metro Station,Dubai Mall,1.0,Person
CRT479001416,1,New,20-07-2016,19-07-2019,29127600,9709200,261,15,0,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,,347,Al Goze Third,13.0,Downtown Dubai,Noor Bank Metro Station,Mall of the Emirates,2.0,Authority
CNT1356075116,2,Renew,01-01-2021,31-12-2021,1800000,1800000,77,76,0,2,Unit,30.0,Hotel apartments,2.0,2 bed rooms+hall,Commercial,,,,234,Hor Al Anz East,120.0,Dubai International Airport,Al Qiyadah Metro Station,City Centre Mirdif,2.0,Authority
CNT1596749394,1,New,12-09-2021,11-10-2022,60000,60000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,334,Al Jadaf,110.0,Dubai International Airport,Al Jadaf Metro Station,Dubai Mall,1.0,Person
CNT4953733,1,New,18-07-2012,17-07-2013,70000,70000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,341,Trade Center First,102.0,Burj Khalifa,Financial Centre,Dubai Mall,1.0,Person
CNT2049990329,2,Renew,14-11-2022,13-11-2023,45255,45255,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,Discovery Gardens,445,Jabal Ali First,92.0,Sports City Swimming Academy,Harbour Tower,Ibn-e-Battuta Mall,1.0,Person
CNT2010713417,1,New,10-05-2022,09-05-2023,25000,25000,1,1,1,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,International City Phase 1,343,Al Warsan First,34.0,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,2.0,Authority
CNT1838107286,2,Renew,06-02-2022,05-05-2022,10500,42000,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,342,Ras Al Khor Industrial Third,85.0,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,1.0,Person
CRT166149336,1,New,27-09-2013,26-09-2014,60000,60000,1,1,0,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,,339,Al Mararr,,Dubai International Airport,Salah Al Din Metro Station,Dubai Mall,2.0,Authority
CNT1964897880,2,Renew,01-06-2022,31-08-2022,9488,37950,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,Silicon Oasis,484,Nadd Hessa,79.0,,,,1.0,Person
CRT2036735537,2,Renew,11-09-2022,10-09-2023,315000,315000,1,1,0,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,,393,Al Barsha Second,1042.0,,,,2.0,Authority
CNT1162273794,2,Renew,01-01-2020,31-12-2020,97320,97320,1,1,0,2,Unit,1.0,Shop,17.0,Shop with a mezzanine,Commercial,,,,254,Al Buteen,35.0,Dubai International Airport,Al Ras Metro Station,Dubai Mall,2.0,Authority
CRT760535536,1,New,01-03-2018,28-02-2019,60000,60000,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,1626.0,CENTURION RESIDENCE,Dubai Investment Park Second,459,Dubai Investment Park Second,90.0,Sports City Swimming Academy,,,1.0,Person
CRT1490252986,1,New,01-07-2021,30-06-2022,75000,75000,1,1,1,2,Unit,842.0,Flat,3.0,3 bed rooms+hall,Residential,1637.0,TOWN SQUARE ZAHRA,TOWN SQUARE,507,Al Yelayiss 2,135.0,Dubai Cycling Course,,,1.0,Person
CRT1193682226,1,New,12-03-2020,11-03-2021,130000,130000,1,1,1,4,Villa,841.0,Villa,5.0,5 bed rooms+hall,Residential,1690.0,MAPLE 2 ,DUBAI HILLS - MAPLE 2,482,Hadaeq Sheikh Mohammed Bin Rashid,280.0,Motor City,First Abu Dhabi Bank Metro Station,Mall of the Emirates,1.0,Person
CNT1770776469,2,Renew,25-07-2021,24-09-2022,85000,85000,1,1,0,4,Villa,19.0,Complex Villas,3.0,3 bed rooms+hall,Residential,,,,249,Al Muteena,186.0,Dubai International Airport,Salah Al Din Metro Station,Dubai Mall,1.0,Person
CNT1544200380,1,New,25-07-2021,24-06-2022,2055556,2242424,123,79,1,2,Unit,2.0,Office,422.0,Office,Commercial,,,Dubai Investment Park First,458,Dubai Investment Park First,51.0,Expo 2020 Site,Ibn Battuta Metro Station,Ibn-e-Battuta Mall,2.0,Authority
CNT386269144,2,Renew,01-01-2016,31-12-2016,72000,72000,1,1,0,2,Unit,842.0,Flat,3.0,3 bed rooms+hall,Residential,,,,271,Al Karama,133.0,Burj Khalifa,ADCB Metro Station,Dubai Mall,1.0,Person
CNT1105715666,2,Renew,15-10-2019,14-10-2020,24500,24500,1,1,1,2,Unit,842.0,Flat,11.0,Studio,Residential,,,International City Phase 1,343,Al Warsan First,43.0,,Rashidiya Metro Station,City Centre Mirdif,1.0,Person
CNT176049662,1,New,01-12-2013,31-12-2015,412641,198068,1,1,1,2,Unit,2.0,Office,422.0,Office,Commercial,,,TECOM Site A,371,Al Safouh Second,142.0,Burj Al Arab,Dubai Internet City,Mall of the Emirates,1.0,Person
CNT2084026337,1,New,11-06-2023,10-06-2024,260000,260000,1,1,1,2,Unit,842.0,Flat,3.0,3 bed rooms+hall,Residential,,,The Greens,351,Al Thanyah Third,182.0,Burj Al Arab,Nakheel Metro Station,Marina Mall,1.0,Person
CNT351790130,1,New,16-07-2015,15-07-2016,59400,59400,10,9,0,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,,395,Jabal Ali Industrial First,11.0,Expo 2020 Site,DANUBE Metro Station,Ibn-e-Battuta Mall,2.0,Authority
CNT2015140577,2,Renew,02-09-2022,01-09-2023,111448,111448,2,1,1,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,International City Phase 1,343,Al Warsan First,20.0,,Rashidiya Metro Station,City Centre Mirdif,2.0,Authority
CNT119748751,1,New,30-04-2013,01-05-2014,37000,36796,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,1119.0,EMIRATES GARDEN 2 (MAPLE- MAGNOLA - MULBERRY),Jumeirah Village Circle,441,Al Barsha South Fourth,94.0,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,1.0,Person
CNT3220729,1,New,25-11-2011,24-11-2012,52000,52000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,244,Al Murqabat,139.0,Dubai International Airport,Al Rigga Metro Station,Dubai Mall,1.0,Person
CNT786019498,1,New,10-04-2018,09-04-2019,67000,67000,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,368,Al Barsha First,88.0,Burj Al Arab,Sharaf Dg Metro Station,Mall of the Emirates,1.0,Person
CRT219115206,1,New,21-05-2014,20-05-2015,38500,38500,1,1,1,2,Unit,842.0,Flat,11.0,Studio,Residential,,,Discovery Gardens,445,Jabal Ali First,49.0,Sports City Swimming Academy,Harbour Tower,Ibn-e-Battuta Mall,1.0,Person
CNT1289310308,2,Renew,15-09-2020,14-10-2020,65212,782544,28,3,0,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,,360,Muhaisanah Second,20.0,Dubai International Airport,Etisalat Metro Station,City Centre Mirdif,2.0,Authority
CRT1236663586,2,Renew,30-11-2019,29-11-2020,38000,38000,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,777.0,SILICON GATE 3,Silicon Oasis,484,Nadd Hessa,69.0,IMG World Adventures,,,1.0,Person
CNT211067522,1,New,20-05-2014,19-05-2017,1338890,446297,1,1,0,2,Unit,44.0,Comercial Complex,422.0,Office,Commercial,,,,326,Um Hurair Second,401.0,Dubai International Airport,Healthcare City Metro Station,Dubai Mall,2.0,Authority
CRT1944679276,2,Renew,01-07-2022,30-06-2023,80000,80000,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,The Greens,351,Al Thanyah Third,97.0,Burj Al Arab,Nakheel Metro Station,Marina Mall,1.0,Person
CNT1876103144,2,Renew,01-06-2022,30-06-2023,34000,34000,2,2,0,2,Unit,2.0,Office,422.0,Office,Commercial,,,,388,Oud Metha,32.0,Burj Khalifa,Oud Metha Metro Station,Dubai Mall,2.0,Authority
CNT357354214,2,Renew,15-08-2015,14-08-2016,273334,273334,2,2,0,2,Unit,7.0,Warehouse,13.0,Warehouse,Industrial,,,,453,Saih Shuaib 2,480.0,Al Makhtoum International Airport,,,2.0,Authority
CNT2079276092,2,Renew,24-06-2023,23-06-2024,122400,122400,6,6,1,2,Unit,842.0,Flat,11.0,Studio,Residential,,,,395,Jabal Ali Industrial First,22.0,Expo 2020 Site,DANUBE Metro Station,Ibn-e-Battuta Mall,2.0,Authority
CNT1638262502,2,Renew,20-09-2021,19-09-2022,54064,54064,1,1,1,2,Unit,2.0,Office,422.0,Office,Commercial,1178.0,CHURCHILL TOWER,Business Bay,526,Business Bay,80.0,Downtown Dubai,Business Bay Metro Station,Dubai Mall,2.0,Authority
CRT1035453346,2,Renew,18-05-2019,17-05-2020,200000,200000,1,1,1,4,Villa,841.0,Villa,4.0,4 bed rooms+hall,Residential,1584.0,RED WOOD PARK,Jumeirah Golf Estates,485,Me'Aisem First,231.0,Sports City Swimming Academy,Damac Properties,Ibn-e-Battuta Mall,1.0,Person
CRT1172045816,2,Renew,25-01-2020,26-01-2021,54000,53711,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,305,Al Qusais First,,Dubai International Airport,Al Nahda Metro Station,City Centre Mirdif,1.0,Person
CNT2065257757,2,Renew,25-01-2023,24-01-2024,71500,71500,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,388,Oud Metha,130.0,Dubai International Airport,Oud Metha Metro Station,Dubai Mall,1.0,Person
CNT1152465559,2,Renew,01-01-2020,31-12-2020,158060,158060,1,1,0,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,,242,Al Ras,45.0,Dubai International Airport,Al Ras Metro Station,Dubai Mall,2.0,Authority
CNT633628476,2,Renew,23-01-2017,22-01-2018,1234080,1234080,32,31,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,Dubai Investment Park First,458,Dubai Investment Park First,25.0,Expo 2020 Site,UAE Exchange Metro Station,Ibn-e-Battuta Mall,2.0,Authority
CNT148812742,1,New,29-08-2013,28-08-2014,27433,27360,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,271,Al Karama,70.0,Burj Khalifa,ADCB Metro Station,Dubai Mall,1.0,Person
CNT280392205,1,New,01-03-2015,29-02-2016,64000,64000,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,Silicon Oasis,484,Nadd Hessa,87.0,IMG World Adventures,,,2.0,Authority
CNT1835605117,1,New,25-01-2022,24-01-2023,78000,78000,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,TECOM Site B,307,Al Safouh First,70.0,Burj Al Arab,Dubai Internet City,Mall of the Emirates,1.0,Person
CRT975021506,1,New,01-03-2019,29-02-2020,40000,40000,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,299.0,TENORA,Dubai World Central,462,Madinat Al Mataar,75.0,Expo 2020 Site,,,1.0,Person
CNT177779601,2,Renew,21-01-2014,20-01-2016,87000,43500,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,301,Al Nahda Second,64.0,Dubai International Airport,Al Nahda Metro Station,City Centre Mirdif,1.0,Person
CNT2075013502,2,Renew,05-03-2023,04-03-2024,77000,77000,1,1,0,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,,376,Ras Al Khor Industrial First,31.0,Downtown Dubai,Creek Metro Station,Dubai Mall,2.0,Authority
CNT325787110,2,Renew,11-07-2015,10-07-2016,33206,33206,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,348,Al Goze Fourth,37.0,Downtown Dubai,Noor Bank Metro Station,Mall of the Emirates,1.0,Person
CNT818489133,1,New,25-06-2018,24-06-2019,59000,59000,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,368,Al Barsha First,69.0,Burj Al Arab,Sharaf Dg Metro Station,Mall of the Emirates,1.0,Person
CNT2018911486,1,New,01-09-2022,30-08-2023,129600,129949,9,7,1,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,Dubai Investment Park First,458,Dubai Investment Park First,37.0,Expo 2020 Site,DANUBE Metro Station,Ibn-e-Battuta Mall,2.0,Authority
CNT70729,1,New,01-01-2012,31-12-2012,35000,35000,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,249,Al Muteena,0.0,Dubai International Airport,Salah Al Din Metro Station,Dubai Mall,1.0,Person
CNT997805644,2,Renew,10-04-2019,09-04-2020,45000,45000,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,301,Al Nahda Second,75.0,Dubai International Airport,STADIUM Metro Station,City Centre Mirdif,1.0,Person
CRT184712046,1,New,01-01-2014,31-12-2014,137668,137668,1,1,0,2,Unit,7.0,Warehouse,13.0,Warehouse,Commercial,,,,363,Al Qusais Industrial First,365.0,Dubai International Airport,Airport Free Zone,City Centre Mirdif,2.0,Authority
CNT1242563719,1,New,10-09-2020,09-09-2021,190000,190000,7,2,0,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,,362,Naif,20.0,Dubai International Airport,Salah Al Din Metro Station,Dubai Mall,2.0,Authority
CNT1292607759,2,Renew,01-09-2020,31-08-2021,78450,78450,1,1,0,2,Unit,2.0,Office,422.0,Office,Commercial,,,,338,Al Goze First,97.0,Downtown Dubai,Noor Bank Metro Station,Dubai Mall,2.0,Authority
CNT996780946,1,New,22-04-2019,21-04-2020,38000,38000,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,International City Phase 1,343,Al Warsan First,71.0,,Rashidiya Metro Station,City Centre Mirdif,1.0,Person
CNT196983443,2,Renew,01-02-2014,31-01-2015,95000,95000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,271,Al Karama,154.0,Dubai International Airport,Burjuman Metro Station,Dubai Mall,2.0,Authority
CNT669810226,2,Renew,01-07-2017,30-06-2018,67000,67000,1,1,0,2,Unit,2.0,Office,422.0,Office,Commercial,,,,320,Al Qusais Industrial Second,70.0,Dubai International Airport,Airport Free Zone,City Centre Mirdif,2.0,Authority
CNT759400746,2,Renew,01-01-2018,31-12-2018,85000,85000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,364,Al Wasl,90.0,Burj Khalifa,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1.0,Person
CNT735058621,2,Renew,02-12-2017,01-12-2018,60500,60500,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,388,Oud Metha,104.0,Burj Khalifa,ADCB Metro Station,Dubai Mall,2.0,Authority
CNT2087959686,1,New,01-08-2023,31-08-2024,50000,50000,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,232,Mirdif,66.0,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,1.0,Person
CNT2077536038,1,New,26-03-2023,25-03-2024,40250,40250,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,Discovery Gardens,445,Jabal Ali First,92.0,Sports City Swimming Academy,Harbour Tower,Ibn-e-Battuta Mall,1.0,Person
CNT1086741671,2,Renew,15-08-2019,14-08-2020,64000,64000,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,368,Al Barsha First,94.0,Burj Al Arab,Sharaf Dg Metro Station,Mall of the Emirates,2.0,Authority
CNT275955952,1,New,11-01-2015,10-01-2016,200000,200000,2,1,0,2,Unit,2.0,Office,422.0,Office,Commercial,,,,368,Al Barsha First,84.0,Burj Al Arab,Sharaf Dg Metro Station,Mall of the Emirates,2.0,Authority
CNT1544688844,2,Renew,01-09-2021,31-10-2022,105000,105000,1,1,0,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,,362,Naif,80.0,Dubai International Airport,Baniyas Square Metro Station,Dubai Mall,2.0,Authority
CNT156914508,2,Renew,28-07-2013,27-10-2013,18274,73096,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,388,Oud Metha,102.0,Burj Khalifa,Oud Metha Metro Station,Dubai Mall,1.0,Person
CRT1339233086,2,Renew,15-10-2020,14-10-2021,19000,19000,1,1,1,2,Unit,842.0,Flat,11.0,Studio,Residential,794.0,SKY COURTS,Residential Complex,467,Wadi Al Safa 5,41.0,IMG World Adventures,,,1.0,Person
CNT986850867,1,New,01-04-2019,31-03-2020,42000,42000,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,322,Al Qusais Industrial Fourth,80.0,Dubai International Airport,Airport Free Zone,City Centre Mirdif,2.0,Authority
CRT2080279356,2,Renew,25-05-2023,24-05-2024,105000,105000,1,1,1,4,Villa,841.0,Villa,3.0,3 bed rooms+hall,Residential,1638.0,TOWN SQUARE HAYAT,TOWN SQUARE,507,Al Yelayiss 2,190.0,Dubai Cycling Course,,,1.0,Person
CNT685395393,1,New,01-03-2017,28-02-2018,50000,50000,1,1,0,1,Building,844.0,Building,0.0,,Commercial,,,,338,Al Goze First,10.0,Downtown Dubai,Noor Bank Metro Station,Dubai Mall,2.0,Authority
CNT924647549,2,Renew,05-10-2018,04-10-2019,268800,268800,7,2,0,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,,395,Jabal Ali Industrial First,180.0,Expo 2020 Site,DANUBE Metro Station,Ibn-e-Battuta Mall,2.0,Authority
CNT2079309275,1,New,01-02-2023,31-01-2024,528000,528000,55,40,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,Dubai Investment Park First,458,Dubai Investment Park First,34.0,Expo 2020 Site,UAE Exchange Metro Station,Ibn-e-Battuta Mall,2.0,Authority
CNT1117030485,1,New,10-11-2019,26-11-2020,43521,45223,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,355,Al Nahda First,115.0,Dubai International Airport,STADIUM Metro Station,City Centre Mirdif,1.0,Person
CRT328073426,1,New,20-06-2015,19-06-2016,30000,30000,1,1,1,2,Unit,842.0,Flat,11.0,Studio,Residential,,,International City Phase 1,343,Al Warsan First,44.0,,Rashidiya Metro Station,City Centre Mirdif,1.0,Person
CNT318200526,1,New,12-06-2015,11-06-2016,85000,85000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,301,Al Nahda Second,121.0,Dubai International Airport,Al Nahda Metro Station,City Centre Mirdif,1.0,Person
CNT117401610,2,Renew,01-04-2013,31-03-2014,108000,108000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,388,Oud Metha,186.0,Burj Khalifa,Healthcare City Metro Station,Dubai Mall,1.0,Person
CNT2091014991,1,New,25-08-2023,24-08-2024,5000,5000,3,1,1,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,,395,Jabal Ali Industrial First,15.0,Expo 2020 Site,ENERGY Metro Station,Ibn-e-Battuta Mall,2.0,Authority
CRT1820684226,2,Renew,19-01-2022,19-01-2023,41000,40890,1,1,1,2,Unit,2.0,Office,422.0,Office,Commercial,,,Jumeirah Lakes Towers,350,Al Thanyah Fifth,47.0,Burj Al Arab,Damac Properties,Marina Mall,2.0,Authority
CNT1327388147,1,New,12-11-2020,14-07-2021,15000,22231,1,1,0,2,Unit,2.0,Office,422.0,Office,Commercial,,,,247,Al Khabeesi,19.0,Dubai International Airport,Abu Baker Al Siddique Metro Station,City Centre Mirdif,2.0,Authority
CRT1472467756,2,Renew,01-06-2021,31-05-2022,97000,97000,1,1,1,4,Villa,841.0,Villa,4.0,4 bed rooms+hall,Residential,1490.0,REEM - MIRA OASIS COMMUNITY PHASE 2,,506,Al Yelayiss 1,367.0,Dubai Cycling Course,,,1.0,Person
CNT708784463,2,Renew,01-10-2017,30-09-2018,537710,537710,1,1,0,0,Land,,,,,Multi Usage,,,,319,Ras Al Khor Industrial Second,14738.0,Dubai International Airport,Creek Metro Station,City Centre Mirdif,2.0,Authority
CNT989168743,1,New,06-03-2019,31-03-2020,7203600,7203600,207,105,0,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,,395,Jabal Ali Industrial First,26.0,Expo 2020 Site,DANUBE Metro Station,Ibn-e-Battuta Mall,2.0,Authority
CNT1027906717,1,New,15-05-2019,19-07-2020,47342,40117,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,International City Phase 3,483,Warsan Fourth,95.0,,Rashidiya Metro Station,City Centre Mirdif,1.0,Person
CNT692574912,2,Renew,14-09-2017,13-09-2018,51999,51999,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,361,Muhaisanah Fourth,86.0,Dubai International Airport,Etisalat Metro Station,City Centre Mirdif,1.0,Person
CNT1542217863,2,Renew,18-05-2021,17-05-2022,108000,108000,6,5,0,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,,360,Muhaisanah Second,14.0,Dubai International Airport,Etisalat Metro Station,City Centre Mirdif,2.0,Authority
CRT1075619296,2,Renew,01-07-2019,30-06-2020,157500,157500,1,1,1,2,Unit,842.0,Flat,3.0,3 bed rooms+hall,Residential,1103.0,JUMEIRAH HEIGHTS CLUSTERS,Jumeirah Heights,350,Al Thanyah Fifth,238.0,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,1.0,Person
CNT794579564,1,New,01-01-2018,31-12-2018,1612800,1612800,48,27,0,2,Unit,4.0,Labor Camps,12.0,Room in labor Camp,Residential,,,,347,Al Goze Third,15.0,Downtown Dubai,Noor Bank Metro Station,Dubai Mall,2.0,Authority
CNT243193395,1,New,01-11-2014,31-10-2015,84000,84000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,317,Jumeirah First,145.0,Burj Khalifa,Trade Centre Metro Station,Dubai Mall,1.0,Person
CNT1324396726,1,New,31-10-2020,30-10-2021,40000,40000,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,305,Al Qusais First,65.0,Dubai International Airport,Airport Free Zone,City Centre Mirdif,1.0,Person
CRT164471446,1,New,01-03-2013,28-02-2014,250000,250000,1,1,1,2,Unit,1.0,Shop,421.0,Shop,Commercial,,,Dubai Marina,330,Marsa Dubai,63.0,Sports City Swimming Academy,Jumeirah Beach Residency,Marina Mall,2.0,Authority
CNT1515858770,1,New,20-07-2021,31-08-2022,47000,47000,1,1,1,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,Culture Village,334,Al Jadaf,87.0,Dubai International Airport,Al Jadaf Metro Station,Dubai Mall,1.0,Person
CNT888956045,1,New,01-12-2018,30-04-2020,83583,59000,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,271,Al Karama,31.0,Dubai International Airport,ADCB Metro Station,Dubai Mall,1.0,Person
CNT1232617048,2,Renew,25-04-2020,24-04-2021,48000,48000,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,231,Al Mamzer,76.0,Dubai International Airport,Al Qiyadah Metro Station,City Centre Mirdif,1.0,Person
CNT1436565767,2,Renew,01-05-2021,30-04-2022,20000,20000,1,1,0,2,Unit,842.0,Flat,11.0,Studio,Residential,,,,362,Naif,38.0,Dubai International Airport,Baniyas Square Metro Station,Dubai Mall,1.0,Person
CNT1219011359,2,Renew,01-12-2019,31-12-2020,35000,35000,1,1,0,2,Unit,842.0,Flat,11.0,Studio,Residential,,,,367,Al Suq Al Kabeer,50.0,Burj Khalifa,Al Ghubaiba Metro Station,Dubai Mall,1.0,Person
CRT2078115956,2,Renew,01-03-2022,01-03-2023,24000,23936,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,1673.0,MAG 5 BOULEVARD,Dubai World Central,462,Madinat Al Mataar,44.0,Expo 2020 Site,,,1.0,Person
CNT100187153,1,New,27-10-2011,26-10-2012,38000,38000,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,367,Al Suq Al Kabeer,49.0,Burj Khalifa,Al Ghubaiba Metro Station,Dubai Mall,1.0,Person
CNT699198409,2,Renew,06-10-2017,05-11-2018,51150,47215,1,1,1,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,372,Al Goze Industrial Second,56.0,Downtown Dubai,Noor Bank Metro Station,Mall of the Emirates,1.0,Person
CNT106220531,1,New,09-03-2013,08-03-2014,30000,30000,1,1,0,2,Unit,842.0,Flat,11.0,Studio,Residential,,,,234,Hor Al Anz East,0.0,Dubai International Airport,Al Qiyadah Metro Station,City Centre Mirdif,1.0,Person
CNT761938200,2,Renew,21-02-2018,20-02-2019,61999,61999,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,361,Muhaisanah Fourth,136.0,Dubai International Airport,Etisalat Metro Station,City Centre Mirdif,1.0,Person
CNT1868060819,1,New,01-03-2022,28-02-2023,16000,16000,1,1,0,2,Unit,2.0,Office,422.0,Office,Commercial,,,,346,Al Hamriya Port,26.0,Dubai International Airport,Abu Hail Metro Station,,2.0,Authority
CNT1130566757,2,Renew,10-11-2019,09-11-2020,53000,53000,1,1,0,2,Unit,842.0,Flat,2.0,2 bed rooms+hall,Residential,,,,357,Al Qusais Second,92.0,Dubai International Airport,Airport Free Zone,City Centre Mirdif,1.0,Person
CNT1183442827,1,New,01-03-2020,28-02-2021,38000,38000,1,1,0,2,Unit,842.0,Flat,1.0,1bed room+Hall,Residential,,,,305,Al Qusais First,49.0,Dubai International Airport,Airport Free Zone,City Centre Mirdif,1.0,Person
